experiment_id,dataset_id,task_id,candidate_id,candidate_source,candidate_generation,candidate_parent_id,method_id,method_family,seed,budget,coverage_target,split_id,coverage,mean_set_size,median_set_size,q90_set_size,point_risk,accuracy,conformal_q,parse_failure_rate,prompt_search_family,optimization_rows,final_rows,search_top_k
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,component_grid_rank2_grid_calibrated_classifier_conflict_check_sharp_clear_json_only,component_grid_selected_from_component_grid,10,grid_calibrated_classifier_conflict_check_sharp_clear_json_only,cached_llm_promptopt_anes_component_grid_rank2_grid_calibrated_classifier_conflict_check_sharp_clear_json_only,llm_prompt_optimized,2,40,0.9,seed2_b40_c90,0.9785714285714285,1.4428571428571428,1.0,2.0,0.06428571428571428,0.9357142857142857,0.65,0.0,component_grid,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,component_grid_rank2_grid_calibrated_classifier_conflict_check_sharp_clear_json_only,component_grid_selected_from_component_grid,10,grid_calibrated_classifier_conflict_check_sharp_clear_json_only,cached_llm_promptopt_anes_component_grid_rank2_grid_calibrated_classifier_conflict_check_sharp_clear_json_only,llm_prompt_optimized,2,80,0.8,seed2_b80_c80,0.88,0.94,1.0,1.0,0.06999999999999995,0.93,0.35,0.0,component_grid,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,component_grid_rank2_grid_calibrated_classifier_conflict_check_sharp_clear_json_only,component_grid_selected_from_component_grid,10,grid_calibrated_classifier_conflict_check_sharp_clear_json_only,cached_llm_promptopt_anes_component_grid_rank2_grid_calibrated_classifier_conflict_check_sharp_clear_json_only,llm_prompt_optimized,2,80,0.9,seed2_b80_c90,0.94,1.06,1.0,1.0,0.06999999999999995,0.93,0.55,0.0,component_grid,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,component_grid_rank2_grid_calibrated_classifier_conflict_check_sharp_clear_json_only,component_grid_selected_from_component_grid,10,grid_calibrated_classifier_conflict_check_sharp_clear_json_only,cached_llm_promptopt_anes_component_grid_rank2_grid_calibrated_classifier_conflict_check_sharp_clear_json_only,llm_prompt_optimized,3,40,0.8,seed3_b40_c80,0.9428571428571428,1.0,1.0,1.0,0.05714285714285716,0.9428571428571428,0.44999999999999996,0.0,component_grid,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,component_grid_rank2_grid_calibrated_classifier_conflict_check_sharp_clear_json_only,component_grid_selected_from_component_grid,10,grid_calibrated_classifier_conflict_check_sharp_clear_json_only,cached_llm_promptopt_anes_component_grid_rank2_grid_calibrated_classifier_conflict_check_sharp_clear_json_only,llm_prompt_optimized,3,40,0.9,seed3_b40_c90,0.9857142857142858,1.4642857142857142,1.0,2.0,0.05714285714285716,0.9428571428571428,0.65,0.0,component_grid,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,component_grid_rank2_grid_calibrated_classifier_conflict_check_sharp_clear_json_only,component_grid_selected_from_component_grid,10,grid_calibrated_classifier_conflict_check_sharp_clear_json_only,cached_llm_promptopt_anes_component_grid_rank2_grid_calibrated_classifier_conflict_check_sharp_clear_json_only,llm_prompt_optimized,3,80,0.8,seed3_b80_c80,0.91,0.95,1.0,1.0,0.050000000000000044,0.95,0.35,0.0,component_grid,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,component_grid_rank2_grid_calibrated_classifier_conflict_check_sharp_clear_json_only,component_grid_selected_from_component_grid,10,grid_calibrated_classifier_conflict_check_sharp_clear_json_only,cached_llm_promptopt_anes_component_grid_rank2_grid_calibrated_classifier_conflict_check_sharp_clear_json_only,llm_prompt_optimized,3,80,0.9,seed3_b80_c90,0.91,0.95,1.0,1.0,0.050000000000000044,0.95,0.35,0.0,component_grid,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_original,fixed_original_paper_style,0,,cached_llm_anes_original_persona,llm_cached,1,40,0.8,seed1_b40_c80,0.9214285714285714,1.0,1.0,1.0,0.07857142857142863,0.9214285714285714,0.44999999999999996,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_original,fixed_original_paper_style,0,,cached_llm_anes_original_persona,llm_cached,1,40,0.9,seed1_b40_c90,0.9642857142857143,1.292857142857143,1.0,2.0,0.07857142857142863,0.9214285714285714,0.6,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_original,fixed_original_paper_style,0,,cached_llm_anes_original_persona,llm_cached,1,80,0.8,seed1_b80_c80,0.93,1.0,1.0,1.0,0.06999999999999995,0.93,0.44999999999999996,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_original,fixed_original_paper_style,0,,cached_llm_anes_original_persona,llm_cached,1,80,0.9,seed1_b80_c90,0.96,1.28,1.0,2.0,0.06999999999999995,0.93,0.6,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_original,fixed_original_paper_style,0,,cached_llm_anes_original_persona,llm_cached,2,40,0.8,seed2_b40_c80,0.9642857142857143,1.3142857142857143,1.0,2.0,0.07857142857142863,0.9214285714285714,0.6,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_original,fixed_original_paper_style,0,,cached_llm_anes_original_persona,llm_cached,2,40,0.9,seed2_b40_c90,0.9642857142857143,1.3142857142857143,1.0,2.0,0.07857142857142863,0.9214285714285714,0.6,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_original,fixed_original_paper_style,0,,cached_llm_anes_original_persona,llm_cached,2,80,0.8,seed2_b80_c80,0.86,0.95,1.0,1.0,0.08999999999999997,0.91,0.4,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_original,fixed_original_paper_style,0,,cached_llm_anes_original_persona,llm_cached,2,80,0.9,seed2_b80_c90,0.91,1.05,1.0,1.0,0.08999999999999997,0.91,0.55,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_original,fixed_original_paper_style,0,,cached_llm_anes_original_persona,llm_cached,3,40,0.8,seed3_b40_c80,0.9285714285714286,1.0,1.0,1.0,0.0714285714285714,0.9285714285714286,0.44999999999999996,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_original,fixed_original_paper_style,0,,cached_llm_anes_original_persona,llm_cached,3,40,0.9,seed3_b40_c90,0.9285714285714286,1.0571428571428572,1.0,1.0,0.0714285714285714,0.9285714285714286,0.55,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_original,fixed_original_paper_style,0,,cached_llm_anes_original_persona,llm_cached,3,80,0.8,seed3_b80_c80,0.86,0.92,1.0,1.0,0.06000000000000005,0.94,0.4,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_original,fixed_original_paper_style,0,,cached_llm_anes_original_persona,llm_cached,3,80,0.9,seed3_b80_c90,0.98,1.39,1.0,2.0,0.06000000000000005,0.94,0.6,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_calibrated,fixed_calibrated,0,,cached_llm_anes_calibrated_persona,llm_cached,1,40,0.8,seed1_b40_c80,0.8928571428571429,0.9571428571428572,1.0,1.0,0.0714285714285714,0.9285714285714286,0.35,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_calibrated,fixed_calibrated,0,,cached_llm_anes_calibrated_persona,llm_cached,1,40,0.9,seed1_b40_c90,0.9285714285714286,1.0,1.0,1.0,0.0714285714285714,0.9285714285714286,0.44999999999999996,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_calibrated,fixed_calibrated,0,,cached_llm_anes_calibrated_persona,llm_cached,1,80,0.8,seed1_b80_c80,0.9,0.96,1.0,1.0,0.06999999999999995,0.93,0.35,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_calibrated,fixed_calibrated,0,,cached_llm_anes_calibrated_persona,llm_cached,1,80,0.9,seed1_b80_c90,0.97,1.43,1.0,2.0,0.06999999999999995,0.93,0.65,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_calibrated,fixed_calibrated,0,,cached_llm_anes_calibrated_persona,llm_cached,2,40,0.8,seed2_b40_c80,0.9857142857142858,1.45,1.0,2.0,0.06428571428571428,0.9357142857142857,0.65,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_calibrated,fixed_calibrated,0,,cached_llm_anes_calibrated_persona,llm_cached,2,40,0.9,seed2_b40_c90,0.9928571428571429,1.9785714285714286,2.0,2.0,0.06428571428571428,0.9357142857142857,0.85,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_calibrated,fixed_calibrated,0,,cached_llm_anes_calibrated_persona,llm_cached,2,80,0.8,seed2_b80_c80,0.86,0.93,1.0,1.0,0.07999999999999996,0.92,0.35,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_calibrated,fixed_calibrated,0,,cached_llm_anes_calibrated_persona,llm_cached,2,80,0.9,seed2_b80_c90,0.92,1.0,1.0,1.0,0.07999999999999996,0.92,0.44999999999999996,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_calibrated,fixed_calibrated,0,,cached_llm_anes_calibrated_persona,llm_cached,3,40,0.8,seed3_b40_c80,0.9357142857142857,1.0,1.0,1.0,0.06428571428571428,0.9357142857142857,0.44999999999999996,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_calibrated,fixed_calibrated,0,,cached_llm_anes_calibrated_persona,llm_cached,3,40,0.9,seed3_b40_c90,0.9857142857142858,1.457142857142857,1.0,2.0,0.06428571428571428,0.9357142857142857,0.65,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_calibrated,fixed_calibrated,0,,cached_llm_anes_calibrated_persona,llm_cached,3,80,0.8,seed3_b80_c80,0.89,0.94,1.0,1.0,0.06000000000000005,0.94,0.35,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,fixed_calibrated,fixed_calibrated,0,,cached_llm_anes_calibrated_persona,llm_cached,3,80,0.9,seed3_b80_c90,0.99,1.49,1.0,2.0,0.06000000000000005,0.94,0.65,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank1_seed_original_persona,oprolite_minimax_selected_from_original_paper_persona_style,1,seed_original_persona,cached_llm_promptopt_anes_oprolite_minimax_rank1_seed_original_persona,llm_prompt_optimized,1,40,0.8,seed1_b40_c80,0.9214285714285714,1.0,1.0,1.0,0.07857142857142863,0.9214285714285714,0.44999999999999996,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank1_seed_original_persona,oprolite_minimax_selected_from_original_paper_persona_style,1,seed_original_persona,cached_llm_promptopt_anes_oprolite_minimax_rank1_seed_original_persona,llm_prompt_optimized,1,40,0.9,seed1_b40_c90,0.9642857142857143,1.292857142857143,1.0,2.0,0.07857142857142863,0.9214285714285714,0.6,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank1_seed_original_persona,oprolite_minimax_selected_from_original_paper_persona_style,1,seed_original_persona,cached_llm_promptopt_anes_oprolite_minimax_rank1_seed_original_persona,llm_prompt_optimized,1,80,0.8,seed1_b80_c80,0.93,1.0,1.0,1.0,0.06999999999999995,0.93,0.44999999999999996,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank1_seed_original_persona,oprolite_minimax_selected_from_original_paper_persona_style,1,seed_original_persona,cached_llm_promptopt_anes_oprolite_minimax_rank1_seed_original_persona,llm_prompt_optimized,1,80,0.9,seed1_b80_c90,0.96,1.28,1.0,2.0,0.06999999999999995,0.93,0.6,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank1_seed_original_persona,oprolite_minimax_selected_from_original_paper_persona_style,1,seed_original_persona,cached_llm_promptopt_anes_oprolite_minimax_rank1_seed_original_persona,llm_prompt_optimized,2,40,0.8,seed2_b40_c80,0.9642857142857143,1.3142857142857143,1.0,2.0,0.07857142857142863,0.9214285714285714,0.6,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank1_seed_original_persona,oprolite_minimax_selected_from_original_paper_persona_style,1,seed_original_persona,cached_llm_promptopt_anes_oprolite_minimax_rank1_seed_original_persona,llm_prompt_optimized,2,40,0.9,seed2_b40_c90,0.9642857142857143,1.3142857142857143,1.0,2.0,0.07857142857142863,0.9214285714285714,0.6,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank1_seed_original_persona,oprolite_minimax_selected_from_original_paper_persona_style,1,seed_original_persona,cached_llm_promptopt_anes_oprolite_minimax_rank1_seed_original_persona,llm_prompt_optimized,2,80,0.8,seed2_b80_c80,0.86,0.95,1.0,1.0,0.08999999999999997,0.91,0.4,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank1_seed_original_persona,oprolite_minimax_selected_from_original_paper_persona_style,1,seed_original_persona,cached_llm_promptopt_anes_oprolite_minimax_rank1_seed_original_persona,llm_prompt_optimized,2,80,0.9,seed2_b80_c90,0.91,1.05,1.0,1.0,0.08999999999999997,0.91,0.55,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank1_seed_original_persona,oprolite_minimax_selected_from_original_paper_persona_style,1,seed_original_persona,cached_llm_promptopt_anes_oprolite_minimax_rank1_seed_original_persona,llm_prompt_optimized,3,40,0.8,seed3_b40_c80,0.9285714285714286,1.0,1.0,1.0,0.0714285714285714,0.9285714285714286,0.44999999999999996,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank1_seed_original_persona,oprolite_minimax_selected_from_original_paper_persona_style,1,seed_original_persona,cached_llm_promptopt_anes_oprolite_minimax_rank1_seed_original_persona,llm_prompt_optimized,3,40,0.9,seed3_b40_c90,0.9285714285714286,1.0571428571428572,1.0,1.0,0.0714285714285714,0.9285714285714286,0.55,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank1_seed_original_persona,oprolite_minimax_selected_from_original_paper_persona_style,1,seed_original_persona,cached_llm_promptopt_anes_oprolite_minimax_rank1_seed_original_persona,llm_prompt_optimized,3,80,0.8,seed3_b80_c80,0.86,0.92,1.0,1.0,0.06000000000000005,0.94,0.4,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank1_seed_original_persona,oprolite_minimax_selected_from_original_paper_persona_style,1,seed_original_persona,cached_llm_promptopt_anes_oprolite_minimax_rank1_seed_original_persona,llm_prompt_optimized,3,80,0.9,seed3_b80_c90,0.98,1.39,1.0,2.0,0.06000000000000005,0.94,0.6,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,1,40,0.8,seed1_b40_c80,0.85,0.9,1.0,1.0,0.0714285714285714,0.9285714285714286,0.35,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,1,40,0.9,seed1_b40_c90,0.9285714285714286,1.0,1.0,1.0,0.0714285714285714,0.9285714285714286,0.44999999999999996,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,1,80,0.8,seed1_b80_c80,0.93,1.0,1.0,1.0,0.06999999999999995,0.93,0.44999999999999996,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,1,80,0.9,seed1_b80_c90,0.95,1.08,1.0,1.0,0.06999999999999995,0.93,0.55,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,2,40,0.8,seed2_b40_c80,0.9357142857142857,1.0,1.0,1.0,0.06428571428571428,0.9357142857142857,0.44999999999999996,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,2,40,0.9,seed2_b40_c90,0.9928571428571429,1.5285714285714285,2.0,2.0,0.06428571428571428,0.9357142857142857,0.65,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,2,80,0.8,seed2_b80_c80,0.81,0.86,1.0,1.0,0.06999999999999995,0.93,0.35,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,2,80,0.9,seed2_b80_c90,0.95,1.14,1.0,2.0,0.06999999999999995,0.93,0.55,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,3,40,0.8,seed3_b40_c80,0.9357142857142857,1.0,1.0,1.0,0.06428571428571428,0.9357142857142857,0.44999999999999996,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,3,40,0.9,seed3_b40_c90,1.0,1.55,2.0,2.0,0.06428571428571428,0.9357142857142857,0.65,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,3,80,0.8,seed3_b80_c80,0.86,0.89,1.0,1.0,0.06000000000000005,0.94,0.35,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,3,80,0.9,seed3_b80_c90,0.94,1.0,1.0,1.0,0.06000000000000005,0.94,0.44999999999999996,0.0,oprolite_minimax,32,180,2
